gt,generated,psnr,ssim,lpips,loe
10217_00_10s.ARW,test_10217_07_0.04s.png,24.106611277917178,0.51668996,0.8254268169403076,323.2632
10217_00_10s.ARW,test_10217_08_0.04s.png,24.183142219176595,0.51783115,0.8271712064743042,323.4752
10217_00_10s.ARW,test_10217_09_0.04s.png,23.799160564447575,0.5034099,0.8285843729972839,325.1904
10226_00_10s.ARW,test_10226_00_0.033s.png,22.37914620616155,0.533314,0.8248937726020813,420.4916
10226_00_10s.ARW,test_10226_00_0.04s.png,23.252509484028245,0.54469496,0.8150050640106201,371.8012
10226_00_10s.ARW,test_10226_00_0.1s.png,25.624060895591192,0.6077149,0.7275628447532654,252.7464
10226_00_10s.ARW,test_10226_01_0.033s.png,22.374449019674923,0.5344973,0.8280278444290161,408.0436
10226_00_10s.ARW,test_10226_01_0.04s.png,23.246132595033593,0.54519796,0.8148871660232544,368.2424
10226_00_10s.ARW,test_10226_01_0.1s.png,25.596276750606393,0.6074099,0.7298852205276489,249.916
10226_00_10s.ARW,test_10226_02_0.04s.png,23.298988817591155,0.54518455,0.8109171390533447,367.7864
10226_00_10s.ARW,test_10226_03_0.04s.png,23.306254289291168,0.5444831,0.8129079937934875,365.4968
10226_00_10s.ARW,test_10226_04_0.04s.png,23.19630347838428,0.5445035,0.8138287663459778,364.258
10226_00_10s.ARW,test_10226_05_0.04s.png,23.247776028125493,0.54518694,0.8124001026153564,369.1088
10226_00_10s.ARW,test_10226_06_0.04s.png,23.21669154549422,0.544933,0.8127192854881287,364.22
10226_00_10s.ARW,test_10226_07_0.04s.png,23.253169349633268,0.5448877,0.8142395615577698,370.622
10226_00_10s.ARW,test_10226_08_0.04s.png,23.325288278820516,0.5453132,0.8097123503684998,369.668
10226_00_10s.ARW,test_10226_09_0.04s.png,23.16270024767162,0.54552394,0.8138951659202576,372.6364
10227_00_10s.ARW,test_10227_00_0.033s.png,24.896171702871857,0.4826027,0.8251115083694458,637.592
10227_00_10s.ARW,test_10227_00_0.04s.png,25.614881531496213,0.49984202,0.8154841065406799,608.2992
10227_00_10s.ARW,test_10227_00_0.1s.png,27.421090383359044,0.5620726,0.766563892364502,332.9324
10227_00_10s.ARW,test_10227_01_0.033s.png,24.791828400386233,0.47821096,0.8256082534790039,650.6192
10227_00_10s.ARW,test_10227_01_0.04s.png,25.593578908142888,0.49894962,0.8180049657821655,575.448
10227_00_10s.ARW,test_10227_01_0.1s.png,27.42661631395752,0.56130177,0.7658719420433044,332.22
10227_00_10s.ARW,test_10227_02_0.04s.png,25.511697042331143,0.499194,0.8171213269233704,579.1696
10227_00_10s.ARW,test_10227_03_0.04s.png,25.513127279513913,0.49790204,0.8170234560966492,579.1012
10227_00_10s.ARW,test_10227_04_0.04s.png,25.55537273020624,0.49857426,0.8159863948822021,577.1336
10227_00_10s.ARW,test_10227_05_0.04s.png,25.53866951999529,0.49852738,0.8165597319602966,582.7808
10227_00_10s.ARW,test_10227_06_0.04s.png,25.575037632042985,0.49779534,0.8174683451652527,586.0672
10227_00_10s.ARW,test_10227_07_0.04s.png,25.519718846696193,0.49939668,0.8163841962814331,569.4728
10227_00_10s.ARW,test_10227_08_0.04s.png,25.551721641788973,0.4995251,0.8146715760231018,577.6064
10227_00_10s.ARW,test_10227_09_0.04s.png,25.551755241761676,0.4983524,0.818812906742096,570.1264
10228_00_10s.ARW,test_10228_00_0.033s.png,22.017838989729515,0.37087667,0.8335451483726501,920.2024
10228_00_10s.ARW,test_10228_00_0.04s.png,22.608076852407486,0.3856674,0.8207531571388245,875.1632
10228_00_10s.ARW,test_10228_00_0.1s.png,24.63418381071747,0.4540765,0.757739245891571,614.5952
10228_00_10s.ARW,test_10228_01_0.033s.png,21.93344599378078,0.3710425,0.8345375061035156,913.0452
10228_00_10s.ARW,test_10228_01_0.04s.png,22.6830798543064,0.3889931,0.8182933926582336,867.5264
10228_00_10s.ARW,test_10228_01_0.1s.png,24.616942546717485,0.4542235,0.75794917345047,600.1032
10228_00_10s.ARW,test_10228_02_0.04s.png,22.736497842761302,0.387206,0.8154345154762268,863.8272
10228_00_10s.ARW,test_10228_03_0.04s.png,22.693822449226655,0.38758835,0.8158142566680908,864.8348
10228_00_10s.ARW,test_10228_04_0.04s.png,22.790443470795477,0.38977945,0.8187978863716125,878.138
10228_00_10s.ARW,test_10228_05_0.04s.png,22.582256478723064,0.3868365,0.8174630403518677,858.4384
10228_00_10s.ARW,test_10228_06_0.04s.png,22.74099645806201,0.38612685,0.8205121755599976,862.0364
10228_00_10s.ARW,test_10228_07_0.04s.png,22.62774119955506,0.3883643,0.8201848864555359,861.2112
10228_00_10s.ARW,test_10228_08_0.04s.png,22.668985774649784,0.38782215,0.817704975605011,868.2956
10228_00_10s.ARW,test_10228_09_0.04s.png,22.69574496561779,0.3877759,0.8176329135894775,856.3904
,AVERAGE,25.67457884641503,0.6951601505279541,0.5366724411628848,314.3105323843416
